noted_date,temp,out/in
20-11-2018 21:18,38,Out
20-11-2018 21:14,37,Out
20-11-2018 21:12,37,Out
20-11-2018 21:08,38,Out
20-11-2018 21:06,38,Out
20-11-2018 21:04,39,Out
20-11-2018 21:02,39,Out
20-11-2018 21:00,39,Out
20-11-2018 20:16,40,Out
20-11-2018 20:14,39,Out
20-11-2018 20:08,39,Out
20-11-2018 20:00,38,Out
20-11-2018 19:54,40,Out
20-11-2018 19:52,40,Out
20-11-2018 19:48,41,Out
20-11-2018 19:46,40,Out
20-11-2018 19:44,41,Out
20-11-2018 19:40,41,Out
20-11-2018 19:34,40,Out
20-11-2018 19:30,41,Out
20-11-2018 19:26,41,Out
20-11-2018 19:20,41,Out
20-11-2018 19:18,41,Out
20-11-2018 19:14,40,Out
20-11-2018 19:00,41,Out
20-11-2018 18:58,40,Out
20-11-2018 18:52,41,Out
20-11-2018 18:50,41,Out
20-11-2018 18:44,40,Out
20-11-2018 18:42,41,Out
20-11-2018 18:40,40,Out
20-11-2018 18:28,41,Out
20-11-2018 17:54,41,Out
20-11-2018 17:38,41,Out
20-11-2018 17:37,41,Out
20-11-2018 17:31,41,Out
20-11-2018 17:29,42,Out
20-11-2018 17:27,41,Out
20-11-2018 17:23,41,Out
20-11-2018 17:09,41,Out
20-11-2018 17:03,41,Out
20-11-2018 17:01,40,Out
20-11-2018 16:55,40,Out
20-11-2018 16:39,41,Out
20-11-2018 16:37,40,Out
20-11-2018 16:29,41,Out
20-11-2018 16:27,42,Out
20-11-2018 16:21,42,Out
20-11-2018 16:19,41,Out
20-11-2018 16:09,42,Out
20-11-2018 16:05,41,Out
20-11-2018 15:57,41,Out
20-11-2018 15:53,41,Out
20-11-2018 15:51,41,Out
20-11-2018 15:49,42,Out
20-11-2018 15:47,43,Out
20-11-2018 15:45,42,Out
20-11-2018 15:35,43,Out
20-11-2018 15:33,43,Out
20-11-2018 15:31,43,Out
20-11-2018 14:53,43,Out
20-11-2018 14:51,43,Out
20-11-2018 14:49,43,Out
20-11-2018 14:47,43,Out
20-11-2018 14:45,43,Out
20-11-2018 14:43,43,Out
20-11-2018 14:33,43,Out
20-11-2018 14:31,43,Out
20-11-2018 14:29,44,Out
20-11-2018 13:53,43,Out
20-11-2018 13:43,43,Out
20-11-2018 13:35,44,Out
20-11-2018 13:33,43,Out
20-11-2018 13:29,43,Out
20-11-2018 13:05,44,Out
20-11-2018 13:01,44,Out
20-11-2018 12:39,44,Out
20-11-2018 12:37,44,Out
20-11-2018 12:33,44,Out
20-11-2018 12:31,44,Out
20-11-2018 12:25,45,Out
20-11-2018 11:49,45,Out
20-11-2018 11:43,46,Out
20-11-2018 11:37,45,Out
20-11-2018 11:35,46,Out
20-11-2018 11:33,45,Out
20-11-2018 08:21,46,Out
20-11-2018 07:57,45,Out
20-11-2018 07:55,44,Out
20-11-2018 07:49,45,Out
20-11-2018 07:47,44,Out
20-11-2018 07:39,45,Out
20-11-2018 07:19,44,Out
20-11-2018 07:17,43,Out
20-11-2018 07:07,44,Out
20-11-2018 07:05,43,Out
20-11-2018 07:03,44,Out
20-11-2018 06:37,43,Out
20-11-2018 06:35,42,Out
20-11-2018 06:13,43,Out
20-11-2018 06:11,42,Out
20-11-2018 05:59,43,Out
20-11-2018 05:55,43,Out
20-11-2018 05:53,42,Out
20-11-2018 05:49,43,Out
20-11-2018 05:47,42,Out
20-11-2018 05:39,42,Out
20-11-2018 05:33,42,Out
20-11-2018 05:29,42,Out
20-11-2018 05:23,41,Out
20-11-2018 05:21,41,Out
20-11-2018 05:15,41,Out
20-11-2018 05:14,41,Out
20-11-2018 05:06,40,Out
20-11-2018 05:04,41,Out
20-11-2018 04:50,41,Out
20-11-2018 04:48,41,Out
20-11-2018 04:46,40,Out
20-11-2018 04:44,40,Out
20-11-2018 04:42,40,Out
20-11-2018 04:40,40,Out
20-11-2018 04:34,39,Out
20-11-2018 04:32,39,Out
20-11-2018 04:30,38,Out
20-11-2018 04:26,39,Out
20-11-2018 04:24,38,Out
20-11-2018 04:22,38,Out
20-11-2018 04:20,38,Out
20-11-2018 04:18,38,Out
20-11-2018 04:14,38,Out
20-11-2018 04:12,37,Out
20-11-2018 04:08,38,Out
20-11-2018 04:06,38,Out
20-11-2018 04:04,38,Out
20-11-2018 04:02,37,Out
20-11-2018 04:00,37,Out
20-11-2018 03:58,38,Out
20-11-2018 03:56,37,Out
20-11-2018 03:50,38,Out
20-11-2018 03:44,38,Out
20-11-2018 03:42,38,Out
20-11-2018 03:38,38,Out
20-11-2018 03:36,37,Out
20-11-2018 03:34,38,Out
20-11-2018 03:32,37,Out
20-11-2018 03:30,37,Out
20-11-2018 03:26,37,Out
20-11-2018 03:22,37,Out
20-11-2018 03:20,37,Out
20-11-2018 03:16,36,Out
20-11-2018 03:14,37,Out
20-11-2018 03:12,36,Out
20-11-2018 03:08,36,Out
20-11-2018 03:02,36,Out
20-11-2018 03:00,36,Out
20-11-2018 02:56,36,Out
20-11-2018 02:54,36,Out
20-11-2018 02:50,35,Out
20-11-2018 02:48,34,Out
20-11-2018 02:44,34,Out
20-11-2018 02:42,35,Out
20-11-2018 02:40,34,Out
20-11-2018 02:32,35,Out
20-11-2018 02:30,37,Out
20-11-2018 02:28,36,Out
20-11-2018 02:22,36,Out
20-11-2018 02:20,35,Out
20-11-2018 02:18,34,Out
20-11-2018 02:14,34,Out
20-11-2018 02:08,34,Out
20-11-2018 02:06,34,Out
20-11-2018 02:04,35,Out
20-11-2018 02:02,36,Out
20-11-2018 02:00,37,Out
20-11-2018 01:58,37,Out
20-11-2018 01:52,36,Out
20-11-2018 01:48,35,Out
20-11-2018 01:46,36,Out
20-11-2018 01:42,37,Out
20-11-2018 01:38,37,Out
20-11-2018 01:36,36,Out
20-11-2018 01:30,36,Out
20-11-2018 01:28,36,Out
20-11-2018 01:26,35,Out
20-11-2018 01:24,34,Out
20-11-2018 01:14,34,Out
20-11-2018 01:10,34,Out
20-11-2018 01:08,35,Out
20-11-2018 01:06,35,Out
20-11-2018 01:02,34,Out
20-11-2018 01:00,35,Out
20-11-2018 00:58,36,Out
20-11-2018 00:54,37,Out
20-11-2018 00:48,38,Out
20-11-2018 00:46,37,Out
20-11-2018 00:42,38,Out
20-11-2018 00:40,37,Out
20-11-2018 00:38,38,Out
20-11-2018 00:34,37,Out
20-11-2018 00:32,38,Out
20-11-2018 00:30,37,Out
20-11-2018 00:28,37,Out
20-11-2018 00:26,38,Out
20-11-2018 00:22,37,Out
20-11-2018 00:20,37,Out
20-11-2018 00:18,36,Out
20-11-2018 00:16,36,Out
20-11-2018 00:14,37,Out
20-11-2018 00:12,38,Out
19-11-2018 23:56,38,Out
19-11-2018 23:34,38,Out
19-11-2018 23:12,38,Out
19-11-2018 23:06,38,Out
19-11-2018 23:04,38,Out
19-11-2018 22:58,37,Out
19-11-2018 22:56,36,Out
19-11-2018 22:52,35,Out
19-11-2018 22:48,34,Out
19-11-2018 22:46,35,Out
19-11-2018 22:44,34,Out
19-11-2018 22:42,34,Out
19-11-2018 22:40,35,Out
19-11-2018 22:38,34,Out
19-11-2018 22:36,35,Out
19-11-2018 22:34,35,Out
19-11-2018 22:28,35,Out
19-11-2018 22:26,35,Out
19-11-2018 22:24,35,Out
19-11-2018 22:20,35,Out
19-11-2018 22:18,35,Out
19-11-2018 22:16,34,Out
19-11-2018 22:14,35,Out
19-11-2018 22:10,34,Out
19-11-2018 22:06,35,Out
19-11-2018 22:03,34,Out
19-11-2018 22:01,34,Out
19-11-2018 21:57,34,Out
19-11-2018 21:55,35,Out
19-11-2018 21:53,34,Out
19-11-2018 21:51,35,Out
19-11-2018 21:41,34,Out
19-11-2018 21:39,35,Out
19-11-2018 21:29,34,Out
19-11-2018 21:25,34,Out
19-11-2018 21:23,34,Out
19-11-2018 21:21,34,Out
19-11-2018 21:19,34,Out
19-11-2018 21:17,34,Out
19-11-2018 21:15,35,Out
19-11-2018 21:13,35,Out
19-11-2018 21:11,35,Out
19-11-2018 21:07,34,Out
19-11-2018 21:05,35,Out
19-11-2018 21:03,35,Out
19-11-2018 21:01,36,Out
19-11-2018 20:59,35,Out
19-11-2018 20:57,36,Out
19-11-2018 20:53,36,Out
19-11-2018 20:51,37,Out
19-11-2018 20:49,38,Out
19-11-2018 20:47,37,Out
19-11-2018 20:45,36,Out
19-11-2018 20:43,36,Out
19-11-2018 20:39,38,Out
19-11-2018 20:37,39,Out
19-11-2018 20:29,39,Out
19-11-2018 20:13,39,Out
19-11-2018 20:11,39,Out
19-11-2018 20:09,39,Out
19-11-2018 20:07,38,Out
19-11-2018 20:05,38,Out
19-11-2018 20:03,38,Out
19-11-2018 19:59,39,Out
19-11-2018 19:53,38,Out
19-11-2018 19:51,38,Out
19-11-2018 19:47,37,Out
19-11-2018 19:41,38,Out
19-11-2018 19:39,38,Out
19-11-2018 19:37,37,Out
19-11-2018 19:31,36,Out
19-11-2018 19:27,36,Out
19-11-2018 19:23,36,Out
19-11-2018 19:17,36,Out
19-11-2018 19:13,36,Out
19-11-2018 19:11,37,Out
19-11-2018 19:05,37,Out
19-11-2018 19:01,38,Out
19-11-2018 18:59,38,Out
19-11-2018 18:57,39,Out
19-11-2018 18:55,40,Out
19-11-2018 18:45,41,Out
19-11-2018 18:41,40,Out
19-11-2018 18:37,41,Out
19-11-2018 18:35,40,Out
19-11-2018 18:31,41,Out
19-11-2018 18:23,41,Out
19-11-2018 17:57,41,Out
19-11-2018 17:55,41,Out
19-11-2018 17:45,41,Out
19-11-2018 17:35,41,Out
19-11-2018 17:25,41,Out
19-11-2018 17:23,41,Out
19-11-2018 17:21,41,Out
19-11-2018 16:45,41,Out
19-11-2018 16:41,41,Out
19-11-2018 16:23,41,Out
19-11-2018 16:21,41,Out
19-11-2018 16:19,41,Out
19-11-2018 16:13,41,Out
19-11-2018 16:05,41,Out
19-11-2018 16:01,41,Out
19-11-2018 15:59,40,Out
19-11-2018 15:57,40,Out
19-11-2018 15:51,41,Out
19-11-2018 15:49,42,Out
19-11-2018 15:47,41,Out
19-11-2018 15:45,41,Out
19-11-2018 15:43,41,Out
19-11-2018 15:27,42,Out
19-11-2018 15:25,41,Out
19-11-2018 14:29,42,Out
19-11-2018 13:43,43,Out
19-11-2018 13:41,44,Out
19-11-2018 13:39,43,Out
19-11-2018 13:37,44,Out
19-11-2018 13:35,43,Out
19-11-2018 12:45,44,Out
19-11-2018 12:43,45,Out
19-11-2018 12:41,44,Out
19-11-2018 12:39,45,Out
19-11-2018 12:11,45,Out
19-11-2018 11:57,29,In
19-11-2018 11:54,45,Out
19-11-2018 11:42,29,In
19-11-2018 11:31,45,Out
19-11-2018 11:29,44,Out
19-11-2018 11:25,45,Out
19-11-2018 11:15,44,Out
19-11-2018 11:13,29,In
19-11-2018 11:11,43,Out
19-11-2018 11:07,43,Out
19-11-2018 11:05,42,Out
19-11-2018 11:02,29,In
19-11-2018 10:57,41,Out
19-11-2018 10:56,41,Out
19-11-2018 10:55,29,In
19-11-2018 10:51,30,In
19-11-2018 10:44,43,Out
19-11-2018 10:43,29,In
19-11-2018 10:42,44,Out
19-11-2018 10:38,43,Out
19-11-2018 10:33,30,In
19-11-2018 10:32,43,Out
19-11-2018 10:28,44,Out
19-11-2018 10:27,30,In
19-11-2018 10:22,30,In
19-11-2018 10:22,45,Out
19-11-2018 10:20,30,In
19-11-2018 10:18,31,In
19-11-2018 10:15,31,In
19-11-2018 10:12,45,Out
19-11-2018 10:10,31,In
19-11-2018 10:08,44,Out
19-11-2018 10:06,31,In
19-11-2018 10:03,31,In
19-11-2018 10:01,44,Out
19-11-2018 10:00,44,Out
19-11-2018 09:59,31,In
19-11-2018 09:58,44,Out
19-11-2018 09:57,30,In
19-11-2018 09:55,30,In
19-11-2018 09:47,30,In
19-11-2018 09:46,44,Out
19-11-2018 09:45,30,In
19-11-2018 09:44,45,Out
19-11-2018 09:43,46,Out
19-11-2018 09:32,29,In
19-11-2018 09:24,29,In
19-11-2018 09:22,29,In
19-11-2018 09:15,45,Out
19-11-2018 09:13,44,Out
19-11-2018 09:04,27,In
19-11-2018 09:02,27,In
19-11-2018 09:00,27,In
19-11-2018 08:59,45,Out
19-11-2018 08:58,27,In
19-11-2018 08:56,28,In
19-11-2018 08:54,28,In
19-11-2018 08:51,45,Out
19-11-2018 08:39,44,Out
19-11-2018 08:38,29,In
19-11-2018 08:37,45,Out
19-11-2018 08:35,29,In
19-11-2018 08:29,29,In
19-11-2018 08:27,44,Out
19-11-2018 08:25,43,Out
19-11-2018 08:23,44,Out
19-11-2018 08:21,29,In
19-11-2018 08:19,29,In
19-11-2018 08:17,29,In
19-11-2018 08:09,29,In
19-11-2018 08:02,29,In
19-11-2018 08:01,42,Out
19-11-2018 07:59,43,Out
19-11-2018 07:58,29,In
19-11-2018 07:56,29,In
19-11-2018 07:54,29,In
19-11-2018 07:51,43,Out
19-11-2018 07:47,29,In
19-11-2018 07:47,42,Out
19-11-2018 07:45,29,In
19-11-2018 07:43,43,Out
19-11-2018 07:40,29,In
19-11-2018 07:36,29,In
19-11-2018 07:34,29,In
19-11-2018 07:31,42,Out
19-11-2018 07:22,29,In
19-11-2018 07:19,41,Out
19-11-2018 07:18,29,In
19-11-2018 07:16,29,In
19-11-2018 07:16,40,Out
19-11-2018 07:10,40,Out
19-11-2018 07:09,40,Out
19-11-2018 07:07,40,Out
19-11-2018 07:07,29,In
19-11-2018 07:04,29,In
19-11-2018 07:04,40,Out
19-11-2018 07:02,40,Out
19-11-2018 07:01,30,In
19-11-2018 06:59,41,Out
19-11-2018 06:57,41,Out
19-11-2018 06:57,40,Out
19-11-2018 06:57,29,In
19-11-2018 06:55,40,Out
19-11-2018 06:54,41,Out
19-11-2018 06:53,29,In
19-11-2018 06:50,42,Out
19-11-2018 06:49,43,Out
19-11-2018 06:46,29,In
19-11-2018 06:43,42,Out
19-11-2018 06:38,42,Out
19-11-2018 06:36,43,Out
19-11-2018 06:30,42,Out
19-11-2018 06:28,29,In
19-11-2018 06:26,29,In
19-11-2018 06:24,29,In
19-11-2018 06:22,42,Out
19-11-2018 06:18,42,Out
19-11-2018 06:18,30,In
19-11-2018 06:16,41,Out
19-11-2018 06:16,29,In
19-11-2018 06:14,40,Out
19-11-2018 06:12,41,Out
19-11-2018 06:12,30,In
19-11-2018 06:10,42,Out
19-11-2018 06:08,42,Out
19-11-2018 06:08,29,In
19-11-2018 06:04,41,Out
19-11-2018 06:04,30,In
19-11-2018 06:02,42,Out
19-11-2018 06:00,41,Out
19-11-2018 05:58,29,In
19-11-2018 05:56,42,Out
19-11-2018 05:54,41,Out
19-11-2018 05:52,42,Out
19-11-2018 05:50,29,In
19-11-2018 05:50,42,Out
19-11-2018 05:48,30,In
19-11-2018 05:46,29,In
19-11-2018 05:46,41,Out
19-11-2018 05:42,29,In
19-11-2018 05:42,42,Out
19-11-2018 05:38,41,Out
19-11-2018 05:32,41,Out
19-11-2018 05:30,41,Out
19-11-2018 05:28,41,Out
19-11-2018 05:26,40,Out
19-11-2018 05:24,41,Out
19-11-2018 05:22,40,Out
19-11-2018 05:16,29,In
19-11-2018 05:12,41,Out
19-11-2018 05:08,41,Out
19-11-2018 05:06,40,Out
19-11-2018 05:04,41,Out
19-11-2018 05:04,29,In
19-11-2018 05:01,41,Out
19-11-2018 04:57,40,Out
19-11-2018 04:55,41,Out
19-11-2018 04:54,29,In
19-11-2018 04:49,40,Out
19-11-2018 04:41,40,Out
19-11-2018 04:39,40,Out
19-11-2018 04:37,39,Out
19-11-2018 04:33,40,Out
19-11-2018 04:32,29,In
19-11-2018 04:32,39,Out
19-11-2018 04:30,29,In
19-11-2018 04:28,39,Out
19-11-2018 04:26,40,Out
19-11-2018 04:24,29,In
19-11-2018 04:24,38,Out
19-11-2018 04:20,29,In
19-11-2018 04:20,39,Out
19-11-2018 04:18,29,In
19-11-2018 04:18,39,Out
19-11-2018 04:16,39,Out
19-11-2018 04:10,39,Out
19-11-2018 04:08,29,In
19-11-2018 04:06,39,Out
19-11-2018 04:04,39,Out
19-11-2018 04:02,29,In
19-11-2018 04:02,38,Out
19-11-2018 04:00,29,In
19-11-2018 04:00,39,Out
19-11-2018 03:58,29,In
19-11-2018 03:58,38,Out
19-11-2018 03:56,29,In
19-11-2018 03:52,29,In
19-11-2018 03:50,38,Out
19-11-2018 03:48,38,Out
19-11-2018 03:46,38,Out
19-11-2018 03:44,37,Out
19-11-2018 03:42,38,Out
19-11-2018 03:40,37,Out
19-11-2018 03:36,36,Out
19-11-2018 03:30,37,Out
19-11-2018 03:30,29,In
19-11-2018 03:28,36,Out
19-11-2018 03:26,35,Out
19-11-2018 03:20,35,Out
19-11-2018 03:18,29,In
19-11-2018 03:16,35,Out
19-11-2018 03:12,34,Out
19-11-2018 03:10,35,Out
19-11-2018 03:08,34,Out
19-11-2018 03:06,35,Out
19-11-2018 03:04,34,Out
19-11-2018 03:02,34,Out
19-11-2018 02:58,29,In
19-11-2018 02:54,34,Out
19-11-2018 02:54,29,In
19-11-2018 02:52,34,Out
19-11-2018 02:50,34,Out
19-11-2018 02:50,29,In
19-11-2018 02:48,35,Out
19-11-2018 02:46,34,Out
19-11-2018 02:46,30,In
19-11-2018 02:42,36,Out
19-11-2018 02:40,36,Out
19-11-2018 02:38,36,Out
19-11-2018 02:38,30,In
19-11-2018 02:36,35,Out
19-11-2018 02:32,35,Out
19-11-2018 02:30,35,Out
19-11-2018 02:28,36,Out
19-11-2018 02:26,35,Out
19-11-2018 02:26,30,In
19-11-2018 02:24,35,Out
19-11-2018 02:22,34,Out
19-11-2018 02:22,30,In
19-11-2018 02:20,34,Out
19-11-2018 02:16,34,Out
19-11-2018 02:14,34,Out
19-11-2018 02:12,36,Out
19-11-2018 02:08,36,Out
19-11-2018 02:04,36,Out
19-11-2018 02:02,35,Out
19-11-2018 02:00,35,Out
19-11-2018 01:58,34,Out
19-11-2018 01:54,34,Out
19-11-2018 01:52,34,Out
19-11-2018 01:50,37,Out
19-11-2018 01:48,37,Out
19-11-2018 01:46,36,Out
19-11-2018 01:44,37,Out
19-11-2018 01:42,37,Out
19-11-2018 01:40,36,Out
19-11-2018 01:38,36,Out
19-11-2018 01:36,36,Out
19-11-2018 01:34,36,Out
19-11-2018 01:32,37,Out
19-11-2018 01:30,36,Out
19-11-2018 01:28,37,Out
19-11-2018 01:26,36,Out
19-11-2018 01:22,37,Out
19-11-2018 01:20,36,Out
19-11-2018 01:18,36,Out
19-11-2018 01:16,36,Out
19-11-2018 01:14,35,Out
19-11-2018 01:12,36,Out
19-11-2018 01:06,37,Out
19-11-2018 01:00,37,Out
19-11-2018 00:58,36,Out
19-11-2018 00:57,30,In
19-11-2018 00:54,36,Out
19-11-2018 00:48,37,Out
19-11-2018 00:46,37,Out
19-11-2018 00:44,36,Out
19-11-2018 00:43,30,In
19-11-2018 00:42,36,Out
19-11-2018 00:40,36,Out
19-11-2018 00:34,37,Out
19-11-2018 00:28,37,Out
19-11-2018 00:26,37,Out
19-11-2018 00:24,38,Out
19-11-2018 00:20,37,Out
19-11-2018 00:18,37,Out
19-11-2018 00:12,37,Out
19-11-2018 00:10,37,Out
19-11-2018 00:04,36,Out
19-11-2018 00:02,37,Out
19-11-2018 00:01,30,In
18-11-2018 23:58,37,Out
18-11-2018 23:56,37,Out
18-11-2018 23:52,37,Out
18-11-2018 23:50,37,Out
18-11-2018 23:48,36,Out
18-11-2018 23:46,37,Out
18-11-2018 23:45,30,In
18-11-2018 23:44,37,Out
18-11-2018 23:42,37,Out
18-11-2018 23:40,36,Out
18-11-2018 23:38,37,Out
18-11-2018 23:36,36,Out
18-11-2018 23:34,37,Out
18-11-2018 23:24,38,Out
18-11-2018 23:23,30,In
18-11-2018 23:22,37,Out
18-11-2018 23:20,38,Out
18-11-2018 23:18,37,Out
18-11-2018 23:14,38,Out
18-11-2018 23:12,37,Out
18-11-2018 23:10,38,Out
18-11-2018 23:08,37,Out
18-11-2018 23:06,38,Out
18-11-2018 23:04,38,Out
18-11-2018 23:00,38,Out
18-11-2018 22:58,37,Out
18-11-2018 22:56,37,Out
18-11-2018 22:54,36,Out
18-11-2018 22:52,37,Out
18-11-2018 22:50,38,Out
18-11-2018 22:46,37,Out
18-11-2018 22:44,37,Out
18-11-2018 22:42,37,Out
18-11-2018 22:38,37,Out
18-11-2018 22:34,36,Out
18-11-2018 22:32,36,Out
18-11-2018 22:30,37,Out
18-11-2018 22:28,37,Out
18-11-2018 22:26,36,Out
18-11-2018 22:24,36,Out
18-11-2018 22:20,38,Out
18-11-2018 22:16,38,Out
18-11-2018 22:12,37,Out
18-11-2018 22:10,36,Out
18-11-2018 22:06,36,Out
18-11-2018 22:04,36,Out
18-11-2018 22:02,35,Out
18-11-2018 22:00,36,Out
18-11-2018 21:58,36,Out
18-11-2018 21:57,30,In
18-11-2018 21:54,37,Out
18-11-2018 21:52,37,Out
18-11-2018 21:46,38,Out
18-11-2018 21:45,30,In
18-11-2018 21:44,37,Out
18-11-2018 21:42,37,Out
18-11-2018 21:40,38,Out
18-11-2018 21:38,37,Out
18-11-2018 21:36,38,Out
18-11-2018 21:34,38,Out
18-11-2018 21:32,37,Out
18-11-2018 21:30,38,Out
18-11-2018 21:29,30,In
18-11-2018 21:28,38,Out
18-11-2018 21:26,37,Out
18-11-2018 21:24,37,Out
18-11-2018 21:22,36,Out
18-11-2018 21:20,35,Out
18-11-2018 21:19,30,In
18-11-2018 21:18,36,Out
18-11-2018 21:16,38,Out
18-11-2018 21:13,30,In
18-11-2018 21:06,38,Out
18-11-2018 21:04,39,Out
18-11-2018 20:57,30,In
18-11-2018 20:56,38,Out
18-11-2018 20:55,30,In
18-11-2018 20:54,38,Out
18-11-2018 20:48,37,Out
18-11-2018 20:46,36,Out
18-11-2018 20:44,37,Out
18-11-2018 20:40,38,Out
18-11-2018 20:38,38,Out
18-11-2018 20:36,37,Out
18-11-2018 20:35,30,In
18-11-2018 20:34,38,Out
18-11-2018 20:32,38,Out
18-11-2018 20:28,37,Out
18-11-2018 20:24,36,Out
18-11-2018 20:18,37,Out
18-11-2018 20:16,37,Out
18-11-2018 20:14,38,Out
18-11-2018 20:12,39,Out
18-11-2018 20:11,30,In
18-11-2018 20:10,39,Out
18-11-2018 20:08,38,Out
18-11-2018 20:06,38,Out
18-11-2018 20:04,38,Out
18-11-2018 20:02,37,Out
18-11-2018 20:00,37,Out
18-11-2018 19:59,30,In
18-11-2018 19:58,37,Out
18-11-2018 19:57,31,In
18-11-2018 19:56,38,Out
18-11-2018 19:54,38,Out
18-11-2018 19:50,38,Out
18-11-2018 19:48,37,Out
18-11-2018 19:44,38,Out
18-11-2018 19:41,30,In
18-11-2018 19:40,39,Out
18-11-2018 19:39,31,In
18-11-2018 19:38,39,Out
18-11-2018 19:36,38,Out
18-11-2018 19:34,37,Out
18-11-2018 19:32,38,Out
18-11-2018 19:28,39,Out
18-11-2018 19:26,39,Out
18-11-2018 19:24,38,Out
18-11-2018 19:20,38,Out
18-11-2018 19:18,38,Out
18-11-2018 19:16,39,Out
18-11-2018 19:13,30,In
18-11-2018 19:11,31,In
18-11-2018 19:10,39,Out
18-11-2018 19:08,39,Out
18-11-2018 19:07,30,In
18-11-2018 19:05,31,In
18-11-2018 19:03,30,In
18-11-2018 19:02,39,Out
18-11-2018 19:01,30,In
18-11-2018 19:00,39,Out
18-11-2018 18:59,31,In
18-11-2018 18:58,40,Out
18-11-2018 18:57,30,In
18-11-2018 18:56,39,Out
18-11-2018 18:55,30,In
18-11-2018 18:54,38,Out
18-11-2018 18:53,31,In
18-11-2018 18:52,39,Out
18-11-2018 18:51,30,In
18-11-2018 18:49,31,In
18-11-2018 18:44,39,Out
18-11-2018 18:43,30,In
18-11-2018 18:40,39,Out
18-11-2018 18:39,30,In
18-11-2018 18:35,31,In
18-11-2018 18:34,39,Out
18-11-2018 18:32,40,Out
18-11-2018 18:30,40,Out
18-11-2018 18:29,31,In
18-11-2018 18:28,39,Out
18-11-2018 18:22,40,Out
18-11-2018 18:21,30,In
18-11-2018 18:18,40,Out
18-11-2018 18:16,40,Out
18-11-2018 18:15,31,In
18-11-2018 18:12,39,Out
18-11-2018 18:11,30,In
18-11-2018 18:10,39,Out
18-11-2018 18:09,31,In
18-11-2018 18:08,39,Out
18-11-2018 18:07,30,In
18-11-2018 18:05,31,In
18-11-2018 18:04,40,Out
18-11-2018 17:58,41,Out
18-11-2018 17:55,30,In
18-11-2018 17:53,31,In
18-11-2018 17:51,30,In
18-11-2018 17:49,31,In
18-11-2018 17:48,40,Out
18-11-2018 17:46,41,Out
18-11-2018 17:45,30,In
18-11-2018 17:43,31,In
18-11-2018 17:42,40,Out
18-11-2018 17:39,31,In
18-11-2018 17:35,30,In
18-11-2018 17:32,31,In
18-11-2018 17:32,40,Out
18-11-2018 17:28,30,In
18-11-2018 17:26,40,Out
18-11-2018 17:24,40,Out
18-11-2018 17:22,40,Out
18-11-2018 17:20,39,Out
18-11-2018 17:16,39,Out
18-11-2018 17:10,39,Out
18-11-2018 17:06,30,In
18-11-2018 17:06,40,Out
18-11-2018 17:04,31,In
18-11-2018 17:04,40,Out
18-11-2018 17:02,39,Out
18-11-2018 16:58,40,Out
18-11-2018 16:54,39,Out
18-11-2018 16:52,40,Out
18-11-2018 16:50,41,Out
18-11-2018 16:40,40,Out
18-11-2018 16:38,30,In
18-11-2018 16:37,41,Out
18-11-2018 16:31,40,Out
18-11-2018 16:29,30,In
18-11-2018 16:27,41,Out
18-11-2018 16:23,41,Out
18-11-2018 16:21,41,Out
18-11-2018 16:17,41,Out
18-11-2018 16:15,40,Out
18-11-2018 16:13,41,Out
18-11-2018 16:12,30,In
18-11-2018 16:11,40,Out
18-11-2018 16:10,31,In
18-11-2018 16:07,41,Out
18-11-2018 16:06,30,In
18-11-2018 16:05,42,Out
18-11-2018 16:04,31,In
18-11-2018 16:03,41,Out
18-11-2018 16:01,41,Out
18-11-2018 16:00,30,In
18-11-2018 15:59,42,Out
18-11-2018 15:58,31,In
18-11-2018 15:53,41,Out
18-11-2018 15:52,30,In
18-11-2018 15:46,31,In
18-11-2018 15:45,41,Out
18-11-2018 15:43,41,Out
18-11-2018 15:41,40,Out
18-11-2018 15:40,30,In
18-11-2018 15:39,41,Out
18-11-2018 15:38,31,In
18-11-2018 15:37,40,Out
18-11-2018 15:35,42,Out
18-11-2018 15:33,41,Out
18-11-2018 15:26,30,In
18-11-2018 15:24,31,In
18-11-2018 15:23,41,Out
18-11-2018 15:21,40,Out
18-11-2018 15:20,30,In
18-11-2018 15:19,41,Out
18-11-2018 15:18,31,In
18-11-2018 15:17,41,Out
18-11-2018 15:15,41,Out
18-11-2018 15:14,30,In
18-11-2018 15:09,41,Out
18-11-2018 15:07,41,Out
18-11-2018 15:05,41,Out
18-11-2018 15:01,42,Out
18-11-2018 14:59,41,Out
18-11-2018 14:57,42,Out
18-11-2018 14:55,41,Out
18-11-2018 14:54,30,In
18-11-2018 14:52,31,In
18-11-2018 14:50,30,In
18-11-2018 14:48,30,In
18-11-2018 14:47,42,Out
18-11-2018 14:46,30,In
18-11-2018 14:45,41,Out
18-11-2018 14:44,30,In
18-11-2018 14:43,42,Out
18-11-2018 14:42,31,In
18-11-2018 14:41,41,Out
18-11-2018 14:32,30,In
18-11-2018 14:30,31,In
18-11-2018 14:20,30,In
18-11-2018 14:18,31,In
18-11-2018 14:18,42,Out
18-11-2018 14:16,30,In
18-11-2018 14:16,43,Out
18-11-2018 14:14,42,Out
18-11-2018 14:12,31,In
18-11-2018 14:12,41,Out
18-11-2018 14:08,42,Out
18-11-2018 14:06,41,Out
18-11-2018 14:00,30,In
18-11-2018 13:58,31,In
18-11-2018 13:56,30,In
18-11-2018 13:56,42,Out
